53,made,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,AlexRobinson,91.33333333333333,56.00000000000001,Layup,Assist,RJNembhard,401083509
54,made,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,AlexRobinson,91.33333333333333,46.0,Layup,None,None,401083509
55,missed,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,AlexRobinson,90.22222222222223,50.0,Layup,None,None,401083509
56,missed,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,JDMiller,90.22222222222223,6.0,Three,None,None,401083509
57,made,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,YuatAlok,92.44444444444444,54.0,Layup,Assist,AlexRobinson,401083509
58,missed,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,AlexRobinson,68.0,66.0,Three,None,None,401083509
59,made,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,DesmondBane,92.44444444444444,46.0,Layup,None,None,401083509
61,made,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,DesmondBane,92.44444444444444,46.0,Layup,Assist,YuatAlok,401083509
66,made,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,JDMiller,92.44444444444444,44.0,Layup,None,None,401083509
67,made,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,AlexRobinson,85.77777777777777,42.0,Jumper,None,None,401083509
68,made,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,DesmondBane,91.33333333333333,46.0,Layup,Assist,KendricDavis,401083509
69,made,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,YuatAlok,86.88888888888889,44.0,Jumper,Assist,DesmondBane,401083509
70,missed,home,home,1,Win,tcu-horned-frogs,csu-bakersfield-roadrunners,2,AlexRobinson,88.0,34.0,Jumper,None,None,401083509
0,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,RickeyHolden,20.0,66.0,Jumper,None,None,401083509
1,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,JarkelJoiner,4.444444444444445,46.0,Layup,Assist,RickeyHolden,401083509
4,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,JustinMcCall,8.88888888888889,30.0,Jumper,Assist,TazeMoore,401083509
5,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,JustinEdler-Davis,7.777777777777778,80.0,Jumper,None,None,401083509
6,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,GregLee,14.444444444444443,50.0,Jumper,Assist,TazeMoore,401083509
7,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,DamiyneDurham,24.444444444444443,18.0,Three,None,None,401083509
8,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,4403532,31.11111111111111,58.0,Three,Assist,RickeyHolden,401083509
9,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,DamiyneDurham,8.88888888888889,34.0,Jumper,None,None,401083509
10,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,GregLee,8.88888888888889,22.0,Jumper,Assist,RickeyHolden,401083509
11,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,GregLee,10.0,36.0,Jumper,None,None,401083509
12,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,DamiyneDurham,23.333333333333332,42.00000000000001,Jumper,None,None,401083509
13,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,DamiyneDurham,25.555555555555554,24.0,Three,None,None,401083509
14,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,GregLee,30.0,52.0,Three,Assist,JarkelJoiner,401083509
15,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,JarkelJoiner,28.888888888888886,38.0,Three,Assist,TazeMoore,401083509
18,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,TazeMoore,6.666666666666667,52.0,Dunk,Assist,GregLee,401083509
19,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,DamiyneDurham,24.444444444444443,20.0,Three,None,None,401083509
20,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,DariusWilliams,6.666666666666667,50.0,Dunk,Assist,RickeyHolden,401083509
21,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,4403532,22.22222222222222,82.0,Three,None,None,401083509
22,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,4403532,5.555555555555555,43.99999999999999,Layup,None,None,401083509
23,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,GregLee,6.666666666666667,32.0,Jumper,None,None,401083509
28,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,DamiyneDurham,13.333333333333334,60.0,Jumper,None,None,401083509
29,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,TazeMoore,25.555555555555554,78.0,Three,None,None,401083509
30,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,DamiyneDurham,8.88888888888889,6.0,Three,None,None,401083509
31,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,JarkelJoiner,25.555555555555554,20.0,Three,None,None,401083509
32,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,1,DamiyneDurham,22.22222222222222,86.0,Three,Assist,JarkelJoiner,401083509
33,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JarkelJoiner,7.777777777777778,56.0,Layup,Assist,DarrinPersonJr,401083509
34,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JarkelJoiner,7.777777777777778,66.0,Jumper,None,None,401083509
35,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,RickeyHolden,21.11111111111111,32.0,Jumper,None,None,401083509
36,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JarkelJoiner,7.777777777777778,52.0,Layup,None,None,401083509
37,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JarkelJoiner,24.444444444444443,22.0,Three,None,None,401083509
38,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,DamiyneDurham,17.77777777777778,56.0,Jumper,None,None,401083509
39,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,DamiyneDurham,7.777777777777778,28.0,Jumper,None,None,401083509
40,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JarkelJoiner,6.666666666666667,94.0,Three,Assist,TazeMoore,401083509
41,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JarkelJoiner,22.22222222222222,43.99999999999999,Jumper,None,None,401083509
42,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,TazeMoore,28.888888888888886,38.0,Three,None,None,401083509
43,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,GregLee,13.333333333333334,40.0,Jumper,None,None,401083509
44,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,DamiyneDurham,25.555555555555554,74.0,Three,None,None,401083509
47,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JarkelJoiner,15.555555555555555,43.99999999999999,Jumper,None,None,401083509
48,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,DarrinPersonJr,12.222222222222221,50.0,Jumper,None,None,401083509
49,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,RickeyHolden,6.666666666666667,56.0,Layup,None,None,401083509
50,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,DarrinPersonJr,22.22222222222222,48.0,Jumper,None,None,401083509
51,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JustinMcCall,5.555555555555555,56.0,Layup,None,None,401083509
54,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,TazeMoore,20.0,26.0,Jumper,None,None,401083509
55,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,DarrinPersonJr,6.666666666666667,46.0,Layup,Assist,JarkelJoiner,401083509
56,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JustinMcCall,26.666666666666668,28.0,Three,Assist,JustinEdler-Davis,401083509
57,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,RickeyHolden,17.77777777777778,60.0,Jumper,None,None,401083509
58,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JarkelJoiner,28.888888888888886,46.0,Three,None,None,401083509
59,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,4403532,6.666666666666667,46.0,Layup,Assist,TazeMoore,401083509
60,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,DamiyneDurham,24.444444444444443,52.0,Jumper,None,None,401083509
61,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JarkelJoiner,22.22222222222222,80.0,Three,None,None,401083509
62,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,4403532,27.77777777777778,34.0,Three,None,None,401083509
65,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JarkelJoiner,22.22222222222222,80.0,Three,None,None,401083509
66,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,4403532,25.555555555555554,58.0,Jumper,None,None,401083509
67,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,TazeMoore,5.555555555555555,56.0,Layup,None,None,401083509
68,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JarkelJoiner,25.555555555555554,18.0,Three,None,None,401083509
69,made,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,DamiyneDurham,23.333333333333332,80.0,Three,Assist,RickeyHolden,401083509
70,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,DamiyneDurham,21.11111111111111,84.0,Three,None,None,401083509
71,missed,away,away,1,Loss,csu-bakersfield-roadrunners,tcu-horned-frogs,2,JarkelJoiner,25.555555555555554,26.0,Three,None,None,401083509
0,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,CaneBroome,71.33333333333333,76.0,Three,None,None,401082547
1,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,CaneBroome,90.22222222222223,32.0,Jumper,None,None,401082547
2,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,JustinJenifer,69.11111111111111,30.0,Three,Assist,CaneBroome,401082547
3,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,JustinJenifer,76.88888888888889,30.0,Jumper,None,None,401082547
4,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,JustinJenifer,69.11111111111111,28.0,Three,None,None,401082547
